from_city,to_city,country_from,country_to,distance_km,train_time,train_price,bus_time,bus_price,flight_time,flight_price,meta_title,meta_description,slug
Stockholm,Amsterdam,Sweden,Netherlands,1410,12h 15m,132,19h 48m,63,3h 52m,66,How to Get From Stockholm to Amsterdam: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Amsterdam (Netherlands) by train, bus, or flight. Distance: 1410 km.",how-to-get-from-stockholm-to-amsterdam
Stockholm,Rome,Sweden,Italy,2471,21h 5m,217,33h 56m,106,5h 17m,98,How to Get From Stockholm to Rome: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Rome (Italy) by train, bus, or flight. Distance: 2471 km.",how-to-get-from-stockholm-to-rome
Stockholm,Madrid,Sweden,Spain,3245,27h 32m,279,44h 15m,137,6h 19m,121,How to Get From Stockholm to Madrid: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Madrid (Spain) by train, bus, or flight. Distance: 3245 km.",how-to-get-from-stockholm-to-madrid
Stockholm,Vienna,Sweden,Austria,1553,13h 26m,143,21h 42m,69,4h 4m,71,How to Get From Stockholm to Vienna: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Vienna (Austria) by train, bus, or flight. Distance: 1553 km.",how-to-get-from-stockholm-to-vienna
Stockholm,Prague,Sweden,Czech Republic,1320,11h 30m,125,18h 36m,60,3h 45m,64,How to Get From Stockholm to Prague: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Prague (Czech Republic) by train, bus, or flight. Distance: 1320 km.",how-to-get-from-stockholm-to-prague
Stockholm,Brussels,Sweden,Belgium,1604,13h 52m,147,22h 23m,71,4h 8m,72,How to Get From Stockholm to Brussels: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Brussels (Belgium) by train, bus, or flight. Distance: 1604 km.",how-to-get-from-stockholm-to-brussels
Stockholm,Munich,Sweden,Germany,1645,14h 12m,151,22h 56m,73,4h 11m,73,How to Get From Stockholm to Munich: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Munich (Germany) by train, bus, or flight. Distance: 1645 km.",how-to-get-from-stockholm-to-munich
Stockholm,Frankfurt,Sweden,Germany,1486,12h 52m,138,20h 48m,66,3h 58m,69,How to Get From Stockholm to Frankfurt: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Frankfurt (Germany) by train, bus, or flight. Distance: 1486 km.",how-to-get-from-stockholm-to-frankfurt
Stockholm,Zurich,Sweden,Switzerland,1838,15h 48m,166,25h 30m,81,4h 27m,79,How to Get From Stockholm to Zurich: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Zurich (Switzerland) by train, bus, or flight. Distance: 1838 km.",how-to-get-from-stockholm-to-zurich
Stockholm,Milan,Sweden,Italy,2067,17h 43m,184,28h 33m,90,4h 45m,86,How to Get From Stockholm to Milan: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Milan (Italy) by train, bus, or flight. Distance: 2067 km.",how-to-get-from-stockholm-to-milan
Stockholm,Barcelona,Sweden,Spain,2851,24h 15m,247,39h 0m,121,5h 48m,110,How to Get From Stockholm to Barcelona: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Barcelona (Spain) by train, bus, or flight. Distance: 2851 km.",how-to-get-from-stockholm-to-barcelona
Stockholm,Hannover,Sweden,Germany,1165,10h 12m,112,16h 31m,54,3h 33m,59,How to Get From Stockholm to Hannover: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Hannover (Germany) by train, bus, or flight. Distance: 1165 km.",how-to-get-from-stockholm-to-hannover
Stockholm,Lisbon,Sweden,Portugal,3741,31h 40m,318,50h 52m,157,6h 59m,136,How to Get From Stockholm to Lisbon: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Lisbon (Portugal) by train, bus, or flight. Distance: 3741 km.",how-to-get-from-stockholm-to-lisbon
Stockholm,Budapest,Sweden,Hungary,1648,14h 13m,151,22h 58m,73,4h 11m,73,How to Get From Stockholm to Budapest: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Budapest (Hungary) by train, bus, or flight. Distance: 1648 km.",how-to-get-from-stockholm-to-budapest
Stockholm,Warsaw,Sweden,Poland,1014,8h 56m,100,14h 31m,48,3h 21m,54,How to Get From Stockholm to Warsaw: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Warsaw (Poland) by train, bus, or flight. Distance: 1014 km.",how-to-get-from-stockholm-to-warsaw
Stockholm,Copenhagen,Sweden,Denmark,654,5h 57m,71,9h 43m,33,2h 52m,44,How to Get From Stockholm to Copenhagen: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Copenhagen (Denmark) by train, bus, or flight. Distance: 654 km.",how-to-get-from-stockholm-to-copenhagen
Stockholm,Venice,Sweden,Italy,1991,17h 5m,178,27h 32m,87,4h 39m,84,How to Get From Stockholm to Venice: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Venice (Italy) by train, bus, or flight. Distance: 1991 km.",how-to-get-from-stockholm-to-venice
Stockholm,Florence,Sweden,Italy,2240,19h 10m,198,30h 52m,97,4h 59m,91,How to Get From Stockholm to Florence: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Florence (Italy) by train, bus, or flight. Distance: 2240 km.",how-to-get-from-stockholm-to-florence
Stockholm,Dublin,Sweden,Ireland,2042,17h 30m,182,28h 13m,89,4h 43m,85,How to Get From Stockholm to Dublin: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Dublin (Ireland) by train, bus, or flight. Distance: 2042 km.",how-to-get-from-stockholm-to-dublin
Stockholm,Edinburgh,Sweden,United Kingdom,1647,14h 13m,151,22h 57m,73,4h 11m,73,How to Get From Stockholm to Edinburgh: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Edinburgh (United Kingdom) by train, bus, or flight. Distance: 1647 km.",how-to-get-from-stockholm-to-edinburgh
Stockholm,Oslo,Sweden,Norway,522,4h 50m,61,7h 57m,28,2h 41m,40,How to Get From Stockholm to Oslo: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Oslo (Norway) by train, bus, or flight. Distance: 522 km.",how-to-get-from-stockholm-to-oslo
Stockholm,Helsinki,Sweden,Finland,497,4h 38m,59,7h 37m,27,N/A (Too close),N/A,How to Get From Stockholm to Helsinki: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Helsinki (Finland) by train, bus, or flight. Distance: 497 km.",how-to-get-from-stockholm-to-helsinki
Stockholm,Krakow,Sweden,Poland,1298,11h 18m,123,18h 18m,59,3h 43m,63,How to Get From Stockholm to Krakow: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Krakow (Poland) by train, bus, or flight. Distance: 1298 km.",how-to-get-from-stockholm-to-krakow
Stockholm,Geneva,Sweden,Switzerland,2077,17h 48m,185,28h 41m,90,4h 46m,86,How to Get From Stockholm to Geneva: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Geneva (Switzerland) by train, bus, or flight. Distance: 2077 km.",how-to-get-from-stockholm-to-geneva
Stockholm,Lyon,Sweden,France,2186,18h 42m,194,30h 8m,94,4h 54m,90,How to Get From Stockholm to Lyon: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Lyon (France) by train, bus, or flight. Distance: 2186 km.",how-to-get-from-stockholm-to-lyon
Stockholm,Marseille,Sweden,France,2479,21h 9m,217,34h 3m,106,5h 18m,98,How to Get From Stockholm to Marseille: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Marseille (France) by train, bus, or flight. Distance: 2479 km.",how-to-get-from-stockholm-to-marseille
Stockholm,Valencia,Sweden,Spain,3204,27h 11m,275,43h 43m,135,6h 16m,120,How to Get From Stockholm to Valencia: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Valencia (Spain) by train, bus, or flight. Distance: 3204 km.",how-to-get-from-stockholm-to-valencia
Stockholm,Porto,Sweden,Portugal,3426,29h 3m,293,46h 40m,144,6h 34m,127,How to Get From Stockholm to Porto: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Porto (Portugal) by train, bus, or flight. Distance: 3426 km.",how-to-get-from-stockholm-to-porto
Stockholm,Athens,Sweden,Greece,3010,25h 34m,260,41h 7m,127,6h 0m,114,How to Get From Stockholm to Athens: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Athens (Greece) by train, bus, or flight. Distance: 3010 km.",how-to-get-from-stockholm-to-athens
Stockholm,Hamburg,Sweden,Germany,1016,8h 58m,100,14h 32m,48,3h 21m,54,How to Get From Stockholm to Hamburg: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Stockholm (Sweden) to Hamburg (Germany) by train, bus, or flight. Distance: 1016 km.",how-to-get-from-stockholm-to-hamburg
Venice,London,Italy,United Kingdom,1425,12h 22m,133,20h 0m,64,3h 53m,67,How to Get From Venice to London: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to London (United Kingdom) by train, bus, or flight. Distance: 1425 km.",how-to-get-from-venice-to-london
Venice,Paris,Italy,France,1058,9h 18m,104,15h 6m,49,3h 24m,56,How to Get From Venice to Paris: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to Paris (France) by train, bus, or flight. Distance: 1058 km.",how-to-get-from-venice-to-paris
Venice,Berlin,Italy,Germany,990,8h 45m,98,14h 11m,47,3h 19m,54,How to Get From Venice to Berlin: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to Berlin (Germany) by train, bus, or flight. Distance: 990 km.",how-to-get-from-venice-to-berlin
Venice,Amsterdam,Italy,Netherlands,1179,10h 19m,113,16h 43m,54,3h 34m,59,How to Get From Venice to Amsterdam: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to Amsterdam (Netherlands) by train, bus, or flight. Distance: 1179 km.",how-to-get-from-venice-to-amsterdam
Venice,Rome,Italy,Italy,491,4h 35m,58,7h 32m,27,N/A (Too close),N/A,How to Get From Venice to Rome: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to Rome (Italy) by train, bus, or flight. Distance: 491 km.",how-to-get-from-venice-to-rome
Venice,Madrid,Italy,Spain,1775,15h 17m,161,24h 40m,78,4h 22m,77,How to Get From Venice to Madrid: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to Madrid (Spain) by train, bus, or flight. Distance: 1775 km.",how-to-get-from-venice-to-madrid
Venice,Vienna,Italy,Austria,545,5h 2m,63,8h 15m,29,2h 43m,40,How to Get From Venice to Vienna: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to Vienna (Austria) by train, bus, or flight. Distance: 545 km.",how-to-get-from-venice-to-vienna
Venice,Prague,Italy,Czech Republic,674,6h 6m,73,9h 59m,34,2h 53m,44,How to Get From Venice to Prague: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to Prague (Czech Republic) by train, bus, or flight. Distance: 674 km.",how-to-get-from-venice-to-prague
Venice,Brussels,Italy,Belgium,1057,9h 18m,104,15h 5m,49,3h 24m,56,How to Get From Venice to Brussels: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to Brussels (Belgium) by train, bus, or flight. Distance: 1057 km.",how-to-get-from-venice-to-brussels
Venice,Munich,Italy,Germany,382,3h 40m,50,6h 5m,22,N/A (Too close),N/A,How to Get From Venice to Munich: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to Munich (Germany) by train, bus, or flight. Distance: 382 km.",how-to-get-from-venice-to-munich
Venice,Frankfurt,Italy,Germany,735,6h 37m,78,10h 48m,36,2h 58m,46,How to Get From Venice to Frankfurt: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to Frankfurt (Germany) by train, bus, or flight. Distance: 735 km.",how-to-get-from-venice-to-frankfurt
Venice,Zurich,Italy,Switzerland,454,4h 16m,55,7h 3m,25,N/A (Too close),N/A,How to Get From Venice to Zurich: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to Zurich (Switzerland) by train, bus, or flight. Distance: 454 km.",how-to-get-from-venice-to-zurich
Venice,Milan,Italy,Italy,308,3h 4m,44,5h 6m,19,N/A (Too close),N/A,How to Get From Venice to Milan: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to Milan (Italy) by train, bus, or flight. Distance: 308 km.",how-to-get-from-venice-to-milan
Venice,Barcelona,Italy,Spain,1172,10h 16m,113,16h 37m,54,3h 33m,59,How to Get From Venice to Barcelona: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to Barcelona (Spain) by train, bus, or flight. Distance: 1172 km.",how-to-get-from-venice-to-barcelona
Venice,Hannover,Italy,Germany,994,8h 46m,99,14h 15m,47,3h 19m,54,How to Get From Venice to Hannover: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to Hannover (Germany) by train, bus, or flight. Distance: 994 km.",how-to-get-from-venice-to-hannover
Venice,Lisbon,Italy,Portugal,2400,20h 30m,211,33h 0m,103,5h 12m,96,How to Get From Venice to Lisbon: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to Lisbon (Portugal) by train, bus, or flight. Distance: 2400 km.",how-to-get-from-venice-to-lisbon
Venice,Budapest,Italy,Hungary,704,6h 21m,75,10h 23m,35,2h 56m,45,How to Get From Venice to Budapest: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to Budapest (Hungary) by train, bus, or flight. Distance: 704 km.",how-to-get-from-venice-to-budapest
Venice,Warsaw,Italy,Poland,1233,10h 46m,118,17h 26m,56,3h 38m,61,How to Get From Venice to Warsaw: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to Warsaw (Poland) by train, bus, or flight. Distance: 1233 km.",how-to-get-from-venice-to-warsaw
Venice,Copenhagen,Italy,Denmark,1424,12h 22m,133,19h 59m,64,3h 53m,67,How to Get From Venice to Copenhagen: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to Copenhagen (Denmark) by train, bus, or flight. Distance: 1424 km.",how-to-get-from-venice-to-copenhagen
Venice,Stockholm,Italy,Sweden,1991,17h 5m,178,27h 32m,87,4h 39m,84,How to Get From Venice to Stockholm: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to Stockholm (Sweden) by train, bus, or flight. Distance: 1991 km.",how-to-get-from-venice-to-stockholm
Venice,Florence,Italy,Italy,255,2h 37m,39,4h 24m,17,N/A (Too close),N/A,How to Get From Venice to Florence: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to Florence (Italy) by train, bus, or flight. Distance: 255 km.",how-to-get-from-venice-to-florence
Venice,Dublin,Italy,Ireland,2005,17h 12m,179,27h 44m,87,4h 40m,84,How to Get From Venice to Dublin: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to Dublin (Ireland) by train, bus, or flight. Distance: 2005 km.",how-to-get-from-venice-to-dublin
Venice,Edinburgh,Italy,United Kingdom,1996,17h 7m,179,27h 36m,87,4h 39m,84,How to Get From Venice to Edinburgh: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to Edinburgh (United Kingdom) by train, bus, or flight. Distance: 1996 km.",how-to-get-from-venice-to-edinburgh
Venice,Oslo,Italy,Norway,2018,17h 18m,180,27h 54m,88,4h 41m,85,How to Get From Venice to Oslo: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to Oslo (Norway) by train, bus, or flight. Distance: 2018 km.",how-to-get-from-venice-to-oslo
Venice,Helsinki,Italy,Finland,2300,19h 40m,203,31h 40m,99,5h 3m,93,How to Get From Venice to Helsinki: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to Helsinki (Finland) by train, bus, or flight. Distance: 2300 km.",how-to-get-from-venice-to-helsinki
Venice,Krakow,Italy,Poland,960,8h 30m,96,13h 48m,45,3h 16m,53,How to Get From Venice to Krakow: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to Krakow (Poland) by train, bus, or flight. Distance: 960 km.",how-to-get-from-venice-to-krakow
Venice,Geneva,Italy,Switzerland,611,5h 35m,68,9h 8m,31,2h 48m,42,How to Get From Venice to Geneva: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to Geneva (Switzerland) by train, bus, or flight. Distance: 611 km.",how-to-get-from-venice-to-geneva
Venice,Lyon,Italy,France,733,6h 36m,78,10h 46m,36,2h 58m,46,How to Get From Venice to Lyon: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to Lyon (France) by train, bus, or flight. Distance: 733 km.",how-to-get-from-venice-to-lyon
Venice,Marseille,Italy,France,755,6h 47m,79,11h 3m,37,3h 0m,47,How to Get From Venice to Marseille: Budget Travel Guide,"Discover the cheapest and fastest ways to travel from Venice (Italy) to Marseille (France) by train, bus, or flight. Distance: 755 km.",how-to-get-from-venice-to-marseille
